GeoID,pop,employed,pct_employed,income,bike,pct_bike,transit,pct_transit,pct_30m,pct_maleBachelor,houseAge,housingUnits,pct_male,pct_white,mdAge,mdRent,mdHouseValue,pct_renterOccupied
60750212003,754,540,96.08540925,145179,33,6.613226453,89,17.83567134,56.71296296,41.57480315,79,457,49.20424403,75.33156499,46.7,2075,1315500,32.36074271
60750213001,896,575,96.15384615,150208,0,0,173,30.78291815,68.18181818,50,79,470,55.02232143,78.34821429,38.3,1974,1860000,48.21428571
60750213002,1696,1123,97.39809193,177700,13,1.181818182,448,40.72727273,71.30801688,40.20245842,64,825,51.00235849,73.05424528,41.5,2197,1375000,36.43867925
60750214001,850,612,97.76357827,126071,61,10.53540587,214,36.96027634,67.78242678,45.15669516,79,420,46.82352941,73.41176471,34.2,2798,1205000,60.11764706
60750214002,1558,1023,97.15099715,129500,48,4.724409449,404,39.76377953,63.66704162,38.76404494,79,736,56.67522465,79.97432606,40.4,2278,1202900,40.436457
60750214003,1398,822,89.73799127,201875,30,3.699136868,340,41.92355117,57.30478589,32.16845878,79,682,49.07010014,79.04148784,37,2909,1116300,52.86123033
60750215001,925,627,100,75721,64,10.32258065,224,36.12903226,69.09722222,30.5278174,79,499,48.64864865,59.02702703,37.3,2101,942500,57.94594595
60750215002,1356,804,84.45378151,105136,21,2.611940299,315,39.17910448,63.5989011,38.98951382,79,579,57.44837758,81.12094395,35.2,1689,1505900,44.7640118
60750215003,775,598,93.00155521,121641,86,14.8020654,169,29.08777969,65.24822695,44.72972973,79,530,55.87096774,77.16129032,38.5,2109,883600,63.35483871
60750215004,925,738,100,163542,37,5.131761442,275,38.14147018,82.13689482,28.23803967,79,570,46.05405405,75.56756757,41.9,2255,961500,49.11242604
60750215005,1174,781,94.20989144,105136,84,10.75544174,322,41.22919334,75.33834586,44.53870626,79,527,51.53321976,80.83475298,39.5,1414,2000000,48.63713799
60750216001,2008,1282,96.97428139,202679,34,2.675059009,425,33.43823761,74.18244406,48.08067664,68,955,54.6314741,74.50199203,41.8,2776,1310300,28.98406375
60750216002,2364,1526,93.73464373,115729,34,2.278820375,527,35.32171582,68.68686869,42.1624418,45,1282,53.42639594,49.95769882,45.4,2393,882900,46.95431472
60750217001,1209,628,93.31352155,105550,12,1.910828025,154,24.52229299,68.51851852,47.04684318,45,606,56.24483044,51.28205128,48.9,1969,822100,8.023159636
60750217002,1162,686,98.28080229,132652,17,2.435530086,368,52.72206304,73.70030581,30.90024331,79,467,45.69707401,65.92082616,40,1973,1542200,25.30120482
60750217003,1864,1054,93.60568384,145446,66,6.346153846,295,28.36538462,53.88397247,32.11267606,54,838,54.66738197,55.84763948,41.8,1056,1182900,46.29828326
60750218001,1281,811,94.63243874,138295,114,14.43037975,358,45.3164557,67.38836265,37.61301989,79,630,53.94223263,79.93754879,40.4,1861,1178600,51.20999219
60750218002,1172,714,98.21182944,161250,39,5.547652916,201,28.59174964,57.0977918,36.17977528,79,516,50.34129693,78.24232082,38.2,1863,1104200,45.4705365
60750218003,704,415,93.04932735,105833,6,1.445783133,142,34.21686747,68.7150838,31.85053381,77,336,53.40909091,68.18181818,45.5,1702,1087000,29.82954545
60750218004,918,467,96.6873706,110536,0,0,202,44.88888889,54.95283019,31.33433283,79,431,47.60348584,71.02396514,41.9,1635,1055800,36.2745098
60750226001,850,653,100,181442,53,8.179012346,288,44.44444444,59.69125214,43.75857339,17,455,58.58823529,72.82352941,34,3036,1045100,65.17647059
60750226002,1511,1155,96.89597315,205288,141,12.20779221,423,36.62337662,51.14364135,43.21719792,18,738,54.79814692,61.2177366,35.1,3184,972500,52.54798147
60750227021,1129,868,98.41269841,184306,63,7.692307692,201,24.54212454,48.68073879,51.20614035,55,525,55.97874225,77.94508415,34.8,2573,1479200,69.26483614
60750227022,1135,808,97.4668275,172270,43,5.456852792,230,29.18781726,54.20689655,44.87447699,79,560,53.21585903,68.01762115,38.7,2295,1319000,45.59491371
60750227041,1162,853,96.05855856,153611,100,11.72332943,218,25.55685815,44.13619168,45.28122021,69,758,52.66781411,71.34251291,42,2654,1052200,36.48881239
60750227042,2203,1386,94.60750853,189063,88,6.4,285,20.72727273,36.34241245,42.73153576,79,1029,53.10939628,78.84702678,41.1,2581,1342500,31.27553336
60750228011,1122,774,98.59872611,145000,106,13.69509044,91,11.75710594,38.38383838,32.29613734,22,523,49.91087344,53.92156863,39,1267,743200,62.29946524
60750228012,2481,1714,91.36460554,114375,73,4.445797808,594,36.17539586,48.06924101,20.82035306,79,821,58.88754534,46.59411528,33,2149,909900,67.1345995
60750228013,1758,1145,98.70689655,117292,153,13.46830986,287,25.26408451,42.61201144,30.16845329,79,660,60.06825939,51.592719,34.1,1714,1101500,73.25921592
60750228021,600,358,95.21276596,105136,32,8.938547486,170,47.48603352,70.31700288,29.48453608,79,273,47.5,58.66666667,36,1278,1141700,77.66666667
60750228022,1735,860,97.50566893,87292,73,8.6492891,369,43.72037915,59.6692112,15.63814867,79,445,50.77809798,46.68587896,42.1,1453,977300,79.18739635
60750228031,1807,1132,95.93220339,104750,137,12.17777778,462,41.06666667,56.43192488,28.69139258,79,712,58.99280576,46.48588821,37,1845,900700,68.35300731
60750228032,1688,1106,86.88138256,122115,143,13.30232558,340,31.62790698,52.53036437,24.11720511,79,588,51.06635071,58.11611374,36.3,1875,935500,46.38625592
60750228033,1182,700,92.10526316,106806,53,7.571428571,228,32.57142857,38.47402597,23.85428907,79,343,50.67681895,75.63451777,33.2,2043,728400,64.36583261
60750229011,1772,1221,97.44612929,142974,241,20.30328559,681,57.37152485,45.29147982,40.50258684,79,573,57.33634312,49.49209932,31.9,2074,911500,76.99716714
60750229012,1915,1038,85.92715232,71614,212,20.4238921,363,34.97109827,37.96576032,19.71407073,79,605,55.35248042,41.35770235,37.3,1069,919800,65.59366755
60750229013,1705,724,81.16591928,62593,126,18.31395349,461,67.00581395,53.48837209,18.42629482,63,434,52.96187683,57.94721408,28.1,1716,678000,91.20234604
60750229021,1243,758,97.93281654,141042,159,21.42857143,195,26.28032345,54.38848921,25.58770344,79,466,65.64762671,47.22445696,42.3,2205,916700,45.16129032
60750229022,1354,876,96.47577093,108281,147,16.89655172,271,31.14942529,46.66666667,31.39866794,79,435,62.03840473,48.44903988,35.4,1714,798900,75.8493353
60750229031,2023,1098,98.38709677,85909,65,5.919854281,380,34.60837887,50.33112583,18.69476547,79,621,49.77755808,38.35887296,32.3,1715,855800,78.29955512
60750229032,696,544,97.31663685,139485,23,4.572564612,132,26.24254473,34.92822967,33.33333333,79,317,50.86206897,60.34482759,37.3,2188,674600,48.41954023
60750229033,762,496,100,103750,31,6.485355649,137,28.66108787,57.33944954,24.22535211,79,322,50.65616798,46.58792651,37.3,1987,892900,39.10761155
60750230011,1874,862,96.42058166,44028,32,3.97515528,302,37.51552795,69.38239159,9.978768577,72,521,45.57097118,11.68623266,40.7,1144,653700,35.12195122
60750230012,1598,795,92.54947614,86397,0,0,251,31.57232704,48.60406091,7.101086048,73,421,48.56070088,11.13892365,35.5,1089,669100,16.89612015
60750230013,1706,895,96.03004292,82963,7,0.789177001,269,30.32694476,69.1588785,15.32075472,73,486,51.93434936,5.50996483,47.7,0,720600,10.47058824
60750230031,2706,1325,94.91404011,74115,11,0.83081571,326,24.6223565,60.06389776,15.64164649,70,907,44.71544715,17.33185514,43.9,2454,664400,20.14042868
60750230032,1215,568,86.98315467,74107,0,0,58,10.06944444,44.44444444,15.02463054,71,388,53.25102881,7.160493827,40.1,1913,532100,20.24793388
60750231021,3032,1275,85.91644205,28634,16,1.28102482,455,36.42914331,55.50161812,11.9427628,39,1175,43.50263852,5.013192612,29.8,564,524700,67.87598945
60750231022,1505,500,82.91873964,28580,0,0,63,13.84615385,51.42857143,5.348258706,46,407,44.31893688,2.857142857,26.5,698,506800,72.49169435
60750231031,504,113,100,105136,0,0,29,29.89690722,70.10309278,14.28571429,42,261,53.37301587,8.333333333,26.5,1086,992668,88.88888889
60750231032,2218,583,88.06646526,21653,0,0,152,26.07204117,48.16849817,7.85046729,53,771,44.77006312,6.131650135,23.1,612,520300,89.49504058
60750232001,1280,505,74.37407953,33417,0,0,124,24.8496994,49.09819639,6.666666667,79,391,49.21875,16.640625,28.8,0,719800,54.66135458
60750232002,1722,897,98.46322722,79508,3,0.338600451,216,24.37923251,63.92638037,9.762100082,67,452,51.62601626,35.36585366,40.2,823,640500,16.72473868
60750232003,1454,733,86.540732,51000,13,1.773533424,292,39.83628922,57.35080058,9.262948207,72,520,40.99037139,8.046767538,38.6,1594,651700,49.08707865
60750233001,3429,1659,88.19776715,55600,11,0.671550672,537,32.78388278,62.55534472,13.45005969,22,1100,49.11052785,14.40653252,40.8,821,601400,39.77836104
60750234001,1509,783,94.56521739,57563,14,1.854304636,202,26.75496689,62.11267606,8.165225744,73,471,50.43074884,7.88601723,36.9,819,605800,41.88204109
60750234002,1923,873,86.77932406,34740,0,0,343,39.83739837,72.59786477,1.385281385,64,559,43.57774311,11.18044722,30.7,350,539800,52.10608424
60750251001,1887,1119,94.75021169,176023,57,5.116696589,314,28.18671454,62.75415896,32.44837758,79,678,50.23847377,75.14573397,36.5,1918,1256800,38.76675603
60750251002,826,507,95.30075188,135417,16,3.298969072,101,20.82474227,58.07228916,33.98328691,57,346,52.30024213,68.76513317,46.7,1985,990100,9.339975093
60750251003,1075,670,93.31476323,146898,52,7.807807808,251,37.68768769,57.23684211,29.83240223,56,367,50.60465116,52.37209302,42.8,2219,952200,18.60465116
60750252001,1759,895,84.59357278,129583,163,19.49760766,169,20.215311,40.69478908,25.01924557,79,546,55.42922115,70.03979534,32.6,1457,945100,54.29221148
60750252002,1442,889,86.64717349,133214,162,18.36734694,143,16.21315193,51.58850227,49.74533107,79,759,61.09570042,76.83772538,37.1,1850,1262300,47.83519553
60750252003,1349,687,90.99337748,126250,16,2.435312024,147,22.37442922,56.76625659,33.27102804,79,527,48.92512973,74.79614529,40.2,3025,1039100,39.00074571
60750252004,1259,781,100,140824,33,4.225352113,193,24.71190781,53.72124493,19.19087137,79,486,45.43288324,88.80063542,41.1,2271,1062500,36.06036537
60750253001,1318,765,98.8372093,165227,111,14.93943472,258,34.72409152,54.57317073,35.90225564,79,527,51.89681335,78.14871017,42.7,1847,1077800,31.71471927
60750253002,884,501,94.88636364,225547,20,4.338394794,158,34.27331887,55.36585366,41.11282844,79,331,55.20361991,77.14932127,38.9,2163,1056800,30.03452244
60750253003,830,577,100,95461,23,4.121863799,191,34.22939068,62.52285192,29.63604853,79,320,65.18072289,32.40963855,34.4,1171,545500,77.22891566
60750253004,1602,1160,96.34551495,97500,161,14.34937611,554,49.37611408,49.31381519,31.91011236,79,773,53.30836454,55.93008739,39.3,1499,800800,70.03322259
60750254011,1333,816,98.55072464,120000,48,6.209573092,265,34.28201811,68.73198847,18.53986551,79,583,44.8612153,58.13953488,38.5,1692,941700,68.11702926
60750254012,1237,776,94.40389294,142375,13,1.675257732,149,19.20103093,50.07153076,22.15053763,79,423,56.91188359,52.46564268,42.8,2024,1049500,37.80687398
60750254013,1601,793,92.85714286,91528,39,5.263157895,310,41.83535762,65.18624642,21.11111111,79,407,53.34166146,37.16427233,38.6,1741,868700,65.39662711
60750254021,1136,723,97.17741935,107056,6,0.840336134,170,23.80952381,61.04651163,20.06726457,79,377,49.38380282,48.32746479,42.2,2659,920700,22.72325376
60750254022,871,483,100,101972,24,5.042016807,156,32.77310924,57.6344086,11.54422789,66,374,52.35361653,59.93111366,42.6,1733,929800,36.96900115
60750254023,1242,802,97.44835966,164167,8,1.040312094,262,34.07022107,61.61202186,22.56157635,67,416,49.9194847,43.55877617,41.9,1667,986700,28.26086957
60750254031,1789,1057,93.78881988,99167,34,3.300970874,347,33.68932039,65.44885177,26.6002845,79,661,54.77920626,63.05198435,39.1,1645,869500,47.73616546
60750254032,3265,1578,86.3238512,84638,40,2.534854246,442,28.01013942,57.19086022,12.3154787,69,906,49.06584992,21.96018377,38.4,782,830800,40.36979969
60750255001,1647,948,93.49112426,114841,0,0,349,38.5209713,59.35637664,25.03912363,79,501,43.10868245,37.94778385,41.8,2342,925500,50
60750255002,1556,791,91.44508671,123281,27,3.413400759,218,27.56005057,42.04398448,21.73553719,79,384,50.19280206,30.65552699,42.3,3279,726700,10.86118252
60750255003,1527,794,97.78325123,202841,0,0,85,10.70528967,58.75169607,18.40435177,79,366,51.9318926,26.65356909,40.5,2525,825900,24.73045822
60750255004,744,338,81.25,88669,0,0,67,20.9375,94.79166667,9.763313609,79,304,52.41935484,30.77956989,62.2,1013,933700,42.99583911
60750255005,1278,755,96.17834395,92986,0,0,276,36.55629139,58.67549669,22.59067358,79,445,48.82629108,37.55868545,38.1,1898,729400,15.72769953
60750255006,2614,1560,94.43099274,87833,18,1.162040026,474,30.60038735,60.12569832,20.0317965,79,772,56.38867636,30.87222647,34,1525,809000,16.67941852
60750256001,2105,1031,91.88948307,70417,0,0,317,30.74684772,58.68089234,7.287449393,70,568,48.83610451,18.66983373,37,1558,611800,24.65558195
60750256002,689,350,96.41873278,74286,0,0,44,12.57142857,74,21.43950995,69,385,58.20029028,18.72278665,54.2,997,679000,31.64005806
60750256003,1154,742,94.16243655,104625,50,6.738544474,132,17.78975741,36.84210526,36.9195923,71,349,60.83188908,37.60831889,44.5,1125,770300,22.86956522
60750256004,1555,722,89.35643564,71389,13,1.800554017,244,33.79501385,61.61473088,9.013605442,79,436,52.41157556,24.82315113,51.4,1209,652800,27.5549806
60750257011,2047,1094,97.07187223,102234,12,1.10701107,300,27.67527675,60.98265896,15.13761468,72,434,52.85784074,16.65852467,38.8,2587,737400,7.26284585
60750257012,2158,1067,93.35083115,93571,11,1.10775428,310,31.21852971,61.89451023,15.20249221,69,718,48.70250232,20.2502317,37.6,2118,697600,37.67377201
60750257013,1096,687,97.30878187,61563,0,0,248,36.95976155,55.97579425,12.92073833,55,359,49.45255474,7.299270073,51,1571,751500,29.83576642
60750257021,1536,807,93.40277778,62366,0,0,266,37.04735376,67.68802228,9.578207381,63,384,51.3671875,9.765625,35.6,1539,958300,80.59895833
60750257022,1673,649,89.64088398,52534,0,0,268,41.29429892,54.16012559,7.957342084,79,538,48.41601913,13.62821279,44.3,1675,724800,36.15432483
60750257023,1489,725,98.23848238,98448,20,2.93255132,182,26.68621701,71.04874446,9.264853978,75,433,41.57152451,9.133646743,37.3,1808,865200,27.42587601
60750258001,1141,581,94.01294498,80000,0,0,196,34.14634146,53.14814815,16.75257732,75,359,47.76511832,23.04995618,40.3,1710,684300,38.21209465
60750258002,712,409,94.67592593,70500,0,0,100,25.18891688,56.86813187,14.33333333,71,288,45.64606742,24.71910112,51.9,1264,750000,44.63768116
60750259001,2234,1167,94.34114794,87781,0,0,244,21.88340807,51.30687318,19.90407674,60,695,49.50760967,40.95792301,43.8,1861,715900,30.0880853
60750259002,1959,1065,91.18150685,100556,0,0,203,19.40726577,55.89519651,29.99340804,58,640,49.97447677,28.33078101,37.9,2638,712800,26.64624809
60750259003,704,501,92.94990724,117050,0,0,188,37.5249501,82.52631579,7.130124777,63,157,46.02272727,2.556818182,43.9,0,623800,0
60750260011,2458,1163,96.11570248,67829,29,2.645985401,527,48.08394161,62.85998014,15.50925926,79,729,46.13506916,37.10333605,45,1422,702200,30.71602929
60750260012,3482,1810,94.76439791,52083,46,2.612152186,601,34.12833617,53.99399399,9.277536518,79,970,50.17231476,27.02469845,40.4,1629,601500,50.94991364
60750260021,1480,668,94.08450704,61500,0,0,308,46.66666667,67.03125,13.05872042,79,347,42.90540541,29.66216216,44.8,2077,615800,27.78242678
60750260022,2090,1355,96.9241774,110938,80,5.939123979,562,41.72234595,67.04631739,20.13181546,65,701,57.1291866,37.84688995,43.8,2647,743300,30.44325377
60750260031,2985,1602,90.50847458,64500,1,0.062853551,507,31.86675047,52.6984127,11.04895105,75,720,51.79229481,16.2479062,32.8,1561,645100,43.08207705
60750260032,2357,1255,98.43137255,61290,0,0,398,32.20064725,68.28644501,7.263790279,75,726,48.57870174,31.1837081,42.8,1694,658300,30.74626866
60750260041,2318,1299,94.81751825,71810,9,0.692840647,507,39.03002309,65.12539185,10.99830795,79,686,49.78429681,25.1078516,41.4,1992,776400,37.27351165
60750260042,2725,1369,90.42272127,91641,0,0,454,33.67952522,49.81245311,14.27109974,72,622,55.77981651,24.51376147,33.3,1399,705200,35.88235294
60750261001,1651,905,92.91581109,66103,0,0,288,31.82320442,59.45330296,14.74103586,63,476,43.06480921,22.22895215,47.3,1736,688500,45.91156875
60750261002,2401,1372,94.49035813,90673,9,0.702576112,464,36.2217018,65.40880503,17.3980382,79,717,52.4364848,11.12036651,45.5,1818,785100,33.79281537
60750261003,2165,1203,92.32540292,108472,6,0.542986425,354,32.0361991,67.33031674,9.843546284,76,479,48.96073903,15.19630485,30.8,1947,774600,52.60969977
60750261004,1093,709,94.78609626,78950,0,0,275,41.16766467,54.49101796,14.87341772,79,376,44.19030192,12.0768527,48.2,1396,730200,29.55169259
60750262001,1483,915,92.33097881,80450,0,0,417,46.8013468,60.79096045,9.822866345,70,420,46.52730951,16.5879973,48.6,2254,776500,17.86918409
60750262002,1740,799,84.28270042,79303,0,0,183,24.30278884,44.09030544,18.22358346,79,401,52.75862069,13.10344828,33.6,1317,676900,32.32382062
60750262003,1661,891,96.32432432,89531,0,0,238,26.71156004,54.9382716,11.328125,75,393,49.12703191,5.900060205,41.4,1727,647100,26.28709873
60750262004,1701,917,90.61264822,67205,0,0,281,30.6434024,80.84632517,5.369649805,79,509,55.26161082,14.87360376,49,1221,626600,38.62815884
60750262005,1221,581,97.64705882,83866,0,0,165,30.27522936,43.83301708,16.72862454,62,390,40.95004095,19.08271908,40.1,1818,732100,10.29288703
60750263011,1379,635,97.84283513,56898,0,0,195,31.35048232,43.72990354,9.891304348,79,349,45.25018129,32.34227701,33.9,1436,605900,54.8245614
60750263012,2643,1298,88.29931973,69074,0,0,543,44.03892944,56.58217498,10.9972041,79,762,47.86227771,17.63147938,46.5,1132,704600,34.50624291
60750263013,1062,594,93.10344828,68167,0,0,196,33.67697595,68.55670103,14.80225989,79,304,57.43879473,15.25423729,42.7,990,652200,29.61904762
60750263021,1003,531,90.92465753,78693,0,0,128,25.6,74.58033573,6.948228883,79,319,51.34596211,37.1884347,37.8,1724,694100,55.23429711
60750263022,1612,835,91.75824176,77000,0,0,236,28.7804878,67.69041769,12.8248114,79,406,45.40942928,9.429280397,45.5,1298,735500,27.60545906
60750263023,2534,1433,90.92639594,82644,0,0,322,22.47034194,64.86902928,21.18764846,55,866,50.51302289,21.78374112,43.8,1510,608800,45.2644041
60750263031,2045,1113,97.80316344,59219,0,0,613,56.084172,75.69573284,6.054421769,78,645,44.10757946,16.43031785,40.4,1690,655300,49.8989899
60750263032,2738,1191,91.47465438,83964,0,0,336,29.44785276,63.79613357,17.88389513,57,728,60.22644266,22.60774288,46.9,2346,695300,37.9373849
60750264011,1953,877,85.98039216,62298,0,0,228,25.9977195,58.16686251,4.253785148,63,497,42.90834613,2.611367127,42.1,722,618400,19.71326165
60750264012,1634,800,94.33962264,50750,0,0,191,23.875,66.92913386,4.044409199,68,580,58.87392901,13.58629131,48.8,1712,594100,21.84978274
60750264021,1003,642,92.90882779,84904,0,0,228,35.51401869,63.25503356,19.07090465,55,333,50.24925224,27.01894317,35.5,2225,701400,42.17347956
60750264022,2239,1204,100,125466,0,0,279,23.3277592,67.47491639,7.817385866,69,456,47.69986601,10.04912908,36.3,2550,621200,51.19530898
60750264023,1878,1008,94.29373246,75163,0,0,268,27.20812183,68.16283925,5.614567527,62,464,50.15974441,11.66134185,39.4,1789,676000,17.41214058
60750264031,1842,900,91.09311741,86042,0,0,330,37.37259343,56.35738832,11.45038168,65,549,49.61997828,13.02931596,45.1,1375,673900,37.09589041
60750264032,2103,940,88.51224105,46172,0,0,537,61.79516686,68.00920598,5.003248863,59,668,58.72563005,16.50023776,42.4,1572,620900,47.38118332
60750264041,1935,988,92.59606373,56538,0,0,345,35.13238289,59.79057592,7.279693487,69,431,49.04392765,17.51937984,37.2,1693,582000,41.29198966
60750264042,1126,501,91.5904936,51319,0,0,76,15.32258065,65.41176471,6.90647482,38,305,45.91474245,7.815275311,36.3,942,596200,50.88809947
60750301011,1520,1009,96.0038059,125192,55,5.735140772,431,44.94264859,46.85082873,37.80584057,79,776,52.56578947,78.81578947,34.7,1943,932400,69.08115359
60750301012,1692,1001,91.58279963,75962,16,1.619433198,536,54.25101215,69.02654867,42.02898551,79,646,48.64066194,52.00945626,29.8,2111,1056500,83.44113842
60750301013,910,634,100,103679,31,5.10708402,92,15.15650741,57.69230769,29.28039702,79,396,45.16483516,54.72527473,38.5,1986,1088500,49.23076923
60750301014,771,572,97.6109215,122813,37,6.607142857,192,34.28571429,70.25948104,35.23809524,79,421,52.01037613,62.38651102,37.9,1682,852300,58.23129252
60750301021,2814,1586,94.79976091,122593,43,2.721518987,524,33.16455696,63.50129199,45.92074592,55,1265,51.81236674,69.90049751,32,1968,2000000,59.70977379
60750301022,1368,778,91.74528302,109702,0,0,163,20.95115681,31.03448276,38.70967742,53,732,51.24269006,63.9619883,43.4,2310,969900,35.81871345
60750301023,908,561,100,180223,28,4.991087344,154,27.45098039,63.21353066,50.63291139,67,405,51.43171806,91.51982379,42.7,1818,1678600,24.88986784
60750302011,1794,1222,98.38969404,95733,110,9.197324415,404,33.77926421,55.73913043,35.05821475,64,904,53.23299889,56.57748049,34.9,1790,1010400,74.74916388
60750302012,1119,695,94.6866485,75625,29,4.289940828,307,45.41420118,73.01038062,39.03262092,79,510,44.95084897,41.64432529,35.2,1847,916700,68.40684068
60750302013,1541,883,95.35637149,117969,32,3.67816092,286,32.87356322,70.31847134,36.72638436,79,569,48.47501622,46.4633355,37.9,1714,1061200,47.11226476
60750302021,1540,1034,99.42307692,95114,27,2.670623145,512,50.64292779,61.66484118,36.12491128,79,793,43.83116883,58.44155844,34.6,1730,1128500,70.66578774
60750302022,1557,1146,100,115789,30,2.617801047,528,46.07329843,70.15755329,34.10620793,76,766,39.11368015,63.84071933,32.3,2064,965600,78.16313423
60750302023,1287,642,99.38080495,125644,16,2.680067002,273,45.72864322,50.85616438,29.74683544,79,604,44.21134421,38.77233877,39.5,2068,1045000,53.02911094
60750303011,1016,420,100,105136,0,0,130,33.59173127,55.98885794,24.43693694,75,524,46.7519685,45.86614173,62.7,1818,1088500,25.59055118
60750303012,2002,1180,93.72517871,155250,57,5.177111717,354,32.15258856,56.39810427,29.53063885,79,795,45.2047952,46.85314685,37.6,1708,1138900,42.3946557
60750303013,1489,979,100,128125,20,2.105263158,172,18.10526316,71.44522145,34.58167331,57,774,47.7501679,51.51108126,34.9,2318,1099400,45.22510232
60750303014,1400,852,96.48924122,168824,32,3.855421687,214,25.78313253,70.21582734,37.56906077,46,531,49.64285714,37.35714286,38.9,1917,1502600,29.07142857
60750303021,1370,723,97.96747967,122344,0,0,219,30.29045643,69.98468606,26.74858223,77,485,45.91240876,29.48905109,47.4,1476,982100,16.27737226
60750303022,1108,557,94.24703892,146696,24,4.308797127,86,15.43985637,65.45842217,40.66059226,75,445,49.63898917,62.36462094,43.7,1906,1112700,23.55595668
60750303023,1630,935,91.66666667,135143,25,2.673796791,322,34.43850267,69.7752809,32.55395683,79,567,44.11042945,37.66871166,41.4,1773,1101000,26.3190184
60750304001,1172,588,95.92169657,216111,0,0,174,31.46473779,53.13225058,42.16725559,79,481,52.1331058,69.53924915,41.9,2467,1793100,14.24914676
60750304002,1117,573,95.65943239,168409,0,0,166,28.97033159,69.5035461,30.41065483,79,399,44.31512981,65.98030439,45.8,1783,1279800,3.670546106
60750304003,1501,781,93.87019231,137059,18,2.304737516,227,29.0653009,66.44021739,28.66479925,66,526,46.90206529,36.508994,39.6,1743,1266700,12.32511659
60750304004,1007,559,88.44936709,146389,0,0,146,26.93726937,67.01030928,22.42595205,79,364,45.183714,40.01986097,43.2,1808,1038100,23.83316783
60750304005,829,522,98.67674858,121111,22,4.214559387,255,48.85057471,53.0651341,26.76056338,79,318,40.89264174,43.5464415,37.6,1468,1091100,39.32448733
60750305001,900,388,93.71980676,144531,0,0,68,17.5257732,41.8128655,40.05449591,57,363,53.11111111,61.88888889,55,3500,993100,10.77777778
60750305002,896,457,95.60669456,144097,0,0,88,19.25601751,60.3286385,42.11332312,61,324,57.70089286,42.29910714,35.6,3500,882500,25.7661748
60750305003,1320,386,100,105136,10,2.673796791,155,41.44385027,59.35828877,23.50498339,65,380,55,48.18181818,59.3,282,1095600,26.04456825
60750306001,772,302,97.73462783,113250,6,2.181818182,134,48.72727273,43.07692308,29.10891089,79,302,50.51813472,40.80310881,45.8,1818,1112200,23.70466321
60750306002,785,396,88,153482,7,1.832460733,75,19.63350785,56.28272251,34.56,79,324,44.84076433,64.07643312,44.5,2938,1056400,13.12101911
60750306003,863,479,98.35728953,213750,12,2.66075388,135,29.93348115,61.55778894,39.77635783,79,289,53.76593279,64.31054461,45.8,3500,1327500,9.473684211
60750307001,2904,1580,98.01488834,127946,0,0,300,19.26782274,65.48736462,36.91629956,68,1257,51.48071625,55.02754821,48,3500,1017600,21.96969697
60750307002,1834,992,98.70646766,209609,0,0,236,23.79032258,55.28205128,34.49781659,66,703,56.27044711,64.61286805,43.9,3010,1096700,17.12104689
60750307003,2226,1182,96.80589681,134872,20,1.785714286,182,16.25,52.46971109,40.98919841,62,902,52.06648697,58.40071878,44.1,2934,979700,26.0557053
60750308001,1176,682,100,173382,0,0,288,42.228739,67.7830941,39.78142077,79,473,48.04421769,79.76190476,34.9,1818,1550300,9.693877551
60750308002,493,280,100,170049,0,0,41,14.64285714,43.85245902,44.39252336,79,234,46.45030426,80.52738337,50.9,1818,1173300,32.86004057
60750308003,988,444,89.15662651,230517,0,0,230,51.8018018,51.17924528,45.57640751,79,236,53.6437247,34.31174089,49.5,1818,2000000,3.137651822
60750308004,2232,1122,97.73519164,187957,14,1.265822785,445,40.23508137,52.46679317,34.0665874,79,745,42.87634409,57.75089606,44,2398,1122000,39.08265647
60750308005,1879,1118,95.55555556,115078,40,3.619909502,443,40.09049774,52.12981744,26.3962766,79,734,53.32623736,47.6849388,47.7,1250,1172400,23.31027142
60750309001,977,579,89.07692308,235242,16,2.763385147,251,43.35060449,58.55855856,41.04903079,79,358,49.4370522,38.58751279,51.2,1818,1679300,0
60750309002,1540,746,100,234141,0,0,153,20.50938338,40.49844237,41.48606811,79,528,50.45454545,57.66233766,45.2,1818,1192100,4.136572554
60750309003,1650,711,88.2133995,129891,37,5.203938115,176,24.75386779,55.9939302,25.85669782,79,446,50.66666667,45.75757576,33.4,1818,1329800,4.96969697
60750309004,969,459,100,167350,0,0,96,22.22222222,75.98039216,26.31578947,79,393,47.05882353,47.88441692,54.2,1818,1395200,5.056759546
60750309005,506,338,100,210391,0,0,29,8.579881657,34.93975904,47.98994975,79,203,59.88142292,31.02766798,47.5,1798,1744700,10.86956522
60750309006,614,247,100,110380,0,0,17,6.882591093,28.13852814,34.73193473,79,249,48.3713355,86.31921824,55.2,1818,1413700,0
60750309007,686,387,93.47826087,146005,0,0,81,20.93023256,65.374677,19.65973535,67,265,51.60349854,20.55393586,48.4,1818,1115300,0
60750310001,853,320,95.52238806,132232,23,7.1875,43,13.4375,62.87878788,38.51851852,79,365,52.52051583,74.09144197,57.8,3500,1219500,16.76436108
60750310002,1446,624,93.41317365,157614,0,0,172,28.42975207,61.76470588,29.05894519,79,470,40.59474412,40.52558783,39.8,1779,1099100,25.625
60750310003,1500,809,97.35258724,130598,0,0,187,23.11495674,55.00667557,28.33495618,67,547,52.13333333,53.13333333,44.3,3068,1028400,27.66666667
